,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_8660,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,g_,s_
ASV_8663,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_8668,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,Bolidomonas,Bolidomonas mediterranea
ASV_8670,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8672,Eukaryota,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,unassigned
ASV_8676,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_8677,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_8679,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_8680,Eukaryota,Cercozoa,unknown,unknown,unknown,g_,s_
ASV_8682,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_8684,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_8695,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_8703,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_8710,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_8711,Eukaryota,Foraminifera,unknown,Textulariida,Sproplectamminidae,Spiroplectammina,unassigned
ASV_8713,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,s_
ASV_8715,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_8717,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_8722,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,unassigned,unassigned,s_
ASV_8723,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_8732,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_8735,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8736,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_8737,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8738,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,s_
ASV_8744,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8745,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_8746,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_8749,Eukaryota,unknown,Dinophyceae,Peridiniales,Ostreopsidaceae,g_,s_
ASV_8752,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8757,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8760,Eukaryota,Ciliophora,Oligohymenophorea,Peniculida,Stokesiidae,g_,s_
ASV_8764,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_8767,Eukaryota,unknown,unknown,Miliolida,Miliolidae,Quinqueloculina,unassigned
ASV_8768,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_8770,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_8772,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_8773,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8774,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_8776,Eukaryota,unknown,Dinophyceae,Syndiniales,Eudubosquellidae,Euduboscquella,unassigned
ASV_8791,Eukaryota,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,g_,s_
ASV_8794,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_8801,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_8805,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_8811,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_8815,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_8816,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8821,Eukaryota,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmidaceae,g_,s_
ASV_8824,Eukaryota,unknown,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,g_,s_
ASV_8826,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_8830,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8831,Eukaryota,unknown,Dinophyceae,Pyrocystales,Pyrocystaceae,Dissodinium,Dissodinium pseudolunula
ASV_8832,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8840,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_8843,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_8846,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_8853,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_8856,Eukaryota,Euglenozoa,unknown,Diplonemea,Hemistasiidae,g_,s_
ASV_8859,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8861,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,s_
ASV_8871,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8878,Eukaryota,unknown,Polycystinea,Spumellaria,Actinommidae,g_,s_
ASV_8881,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,s_
ASV_8883,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_8885,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_8886,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_8887,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,s_
ASV_8888,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,unassigned,s_
ASV_8889,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_8895,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_8896,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_8898,Eukaryota,unknown,Bigyra,unassigned,unassigned,unassigned,s_
ASV_8899,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_8900,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_8901,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_8902,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_8904,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,s_
ASV_8905,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_8915,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_8921,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_8923,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_8924,Eukaryota,unknown,unknown,unknown,Apusomonadidae,g_,s_
ASV_8930,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_8932,Eukaryota,Cercozoa,unknown,unknown,unknown,Cyranomonas,Cyranomonas australis
ASV_8936,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_8940,Eukaryota,Haptista,Haptophyta,unassigned,unassigned,unassigned,unassigned
ASV_8945,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_8948,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_8960,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,Solenicola,s_
ASV_8970,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_8977,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_8979,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_8981,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,g_,s_
ASV_8990,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_8991,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros diversus
ASV_8998,Eukaryota,unknown,unknown,unknown,Apusomonadidae,g_,s_
ASV_9002,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,s_
ASV_9004,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_9005,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9006,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,s_
ASV_9007,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,s_
ASV_9014,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_9021,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Gertia,Gertia stigmatica
ASV_9023,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
ASV_9027,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Pyrophacaceae,Fragilidium,Fragilidium sp. CCMP1920
ASV_9036,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_9037,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unassigned,s_
ASV_9038,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_9045,Eukaryota,Ciliophora,Odontostomatea,Odontostomatida,Epalxellidae,g_,s_
ASV_9047,Eukaryota,Ciliophora,Oligohymenophorea,Peniculida,Stokesiidae,g_,s_
ASV_9048,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_
ASV_9050,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_9052,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,unassigned,unassigned
ASV_9055,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9059,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,unassigned
ASV_9062,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9065,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9066,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,Akashiwo sanguinea
ASV_9067,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_9071,Eukaryota,unknown,Polycystinea,Nassellaria,Trissocyclidae,Ceratospyris,s_
ASV_9077,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9086,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_9087,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_9089,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9090,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9093,Eukaryota,Rhodophyta,Florideophyceae,unassigned,unassigned,g_,s_
ASV_9109,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9111,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_9113,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,g_,s_
ASV_9121,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9129,Eukaryota,Apicomplexa,unknown,unknown,unknown,g_,s_
ASV_9133,Eukaryota,unknown,unknown,Bicosoecida,Cafeteriaceae,Pseudobodo,unassigned
ASV_9137,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9139,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_9140,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9142,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_9147,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,s_
ASV_9150,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9154,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9160,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_
ASV_9166,Eukaryota,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,g_,s_
ASV_9167,Eukaryota,unknown,Synurophyceae,Synurales,Mallomonadaceae,Synura,s_
ASV_9170,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9179,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_9180,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9181,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_9183,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_9184,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,s_
ASV_9185,Eukaryota,unknown,Cryptophyceae,unassigned,unassigned,g_,s_
ASV_9199,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,Stephanopyxis turris
ASV_9200,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9201,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,unassigned,s_
ASV_9202,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9204,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9206,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,unassigned,s_
ASV_9210,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9215,Eukaryota,unknown,Chrysophyceae,unassigned,unassigned,g_,s_
ASV_9222,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_9223,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9225,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_9226,Eukaryota,Cercozoa,unknown,unknown,unknown,g_,s_
ASV_9232,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,s_
ASV_9237,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9238,Eukaryota,unknown,Acantharea,Arthracanthida,unassigned,unassigned,s_
ASV_9241,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9243,Eukaryota,unknown,Cryptophyceae,unassigned,unassigned,unassigned,unassigned
ASV_9244,Eukaryota,Euglenozoa,unknown,Diplonemea,Hemistasiidae,g_,s_
ASV_9246,Eukaryota,unknown,Polycystinea,Nassellaria,Theoperidae,Eucyrtidium,s_
ASV_9254,Eukaryota,unknown,Polycystinea,Spumellaria,Actinommidae,Hexacontium,s_
ASV_9256,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9259,Eukaryota,unknown,unknown,Telonemida,unknown,g_,s_
ASV_9267,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_9274,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9285,Eukaryota,unknown,Bigyra,Thraustochytrida,Thraustochytriaceae,g_,s_
ASV_9286,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_9291,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_9292,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9296,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_9300,Eukaryota,unknown,Acantharea,Chaunacanthida,unassigned,unassigned,unassigned
ASV_9312,Eukaryota,Cercozoa,Thecofilosea,unknown,Ebriacea,g_,s_
ASV_9317,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_9324,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,g_,s_
ASV_9325,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,s_
ASV_9327,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9328,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_9329,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_9330,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_9335,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_9339,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9340,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_9345,Eukaryota,unknown,Polycystinea,Collodaria,Sphaerozoidae,Collozoum,s_
ASV_9361,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,g_,s_
ASV_9365,Eukaryota,unknown,Polycystinea,Nassellaria,Pterocorythidae,g_,s_
ASV_9372,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_9375,Eukaryota,unknown,Dinophyceae,Peridiniales,Pfiesteriaceae,Cryptoperidiniopsis,s_
ASV_9376,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9388,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9390,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_9392,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9393,Eukaryota,unknown,Bigyra,Labyrinthulida,Labyrinthulaceae,g_,s_
ASV_9395,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,s_
ASV_9398,Eukaryota,unknown,Polycystinea,Spumellaria,unassigned,unassigned,unassigned
ASV_9405,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9406,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_9409,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_9412,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_9424,Eukaryota,Chlorophyta,Mamiellophyceae,unknown,unknown,g_,s_
ASV_9430,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_9433,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros cf. tortissimus
ASV_9434,Eukaryota,Annelida,Polychaeta,unassigned,unassigned,unassigned,unassigned
ASV_9438,Eukaryota,unknown,Dinophyceae,Peridiniales,Amphidiniopsidaceae,g_,s_
ASV_9440,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_9441,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9449,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9450,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,g_,s_
ASV_9451,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9453,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_
ASV_9455,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_9461,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9462,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9463,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9470,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9479,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9489,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_9502,Eukaryota,unknown,Acantharea,Holacanthida,Acanthochiasmidae,Acanthocolla,Acanthocolla solidissima
ASV_9506,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_
ASV_9507,Eukaryota,Imbricatea,unknown,Thaumatomonadida,unassigned,g_,s_
ASV_9516,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,unassigned
ASV_9519,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9521,Eukaryota,unknown,unknown,Telonemida,unknown,g_,s_
ASV_9540,Eukaryota,Ciliophora,Oligohymenophorea,unassigned,unassigned,g_,s_
ASV_9543,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,s_
ASV_9553,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pterosperma,Pterosperma cristatum
ASV_9556,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9569,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9577,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_
ASV_9583,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9585,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_9587,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9589,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,g_,s_
ASV_9591,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9593,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9595,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9610,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Salpingella,unassigned
ASV_9611,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9614,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9619,Eukaryota,Bacillariophyta,Mediophyceae,unknown,unknown,g_,s_
ASV_9622,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_9624,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_9626,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,s_
ASV_9630,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9632,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_9636,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9648,Eukaryota,Euglenozoa,unknown,Diplonemea,Diplonemidae,g_,s_
ASV_9656,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9660,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_9668,Eukaryota,unknown,Chrysophyceae,Hydrurales,Hydruraceae,Hydrurus,unassigned
ASV_9673,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_9674,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_9677,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Thigmophryidae,Myxophyllum,Myxophyllum magnum
ASV_9683,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_9684,Eukaryota,Cercozoa,unknown,unknown,unknown,g_,s_
ASV_9685,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9687,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_9689,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_9690,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,g_,s_
ASV_9692,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9693,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9702,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,s_
ASV_9704,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,g_,s_
ASV_9708,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_9710,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9714,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_9716,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,g_,s_
ASV_9717,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9718,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9719,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9723,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_9735,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9738,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_9740,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9747,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unassigned,s_
ASV_9752,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9759,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_9760,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9773,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9791,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_9797,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_
ASV_9804,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,Pseudocolliniidae,g_,s_
ASV_9805,Eukaryota,Discosea,Flabellinia,unknown,Vannellidae,Vannella,unassigned
ASV_9814,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_9817,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_9820,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_9822,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_9826,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,g_,s_
ASV_9827,Eukaryota,Ciliophora,Litostomatea,Vestibuliferida,Trimyemidae,g_,s_
ASV_9830,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_9837,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_9838,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
